freq,unit,mot_nrg,engine,geo,year,registration_count
A,NR,DIE,TOTAL,LU,2015,
A,NR,DIE,TOTAL,LV,2015,6923.0
A,NR,DIE,TOTAL,MD,2015,8407.0
A,NR,DIE,TOTAL,ME,2015,
A,NR,DIE,TOTAL,MT,2015,2712.0
A,NR,DIE,TOTAL,NL,2015,129768.0
A,NR,DIE,TOTAL,NO,2015,76985.0
A,NR,DIE,TOTAL,PL,2015,118900.0
A,NR,DIE,TOTAL,PT,2015,
A,NR,DIE,TOTAL,RO,2015,44904.0
A,NR,DIE,TOTAL,RS,2015,
A,NR,DIE,TOTAL,SE,2015,207091.0
A,NR,DIE,TOTAL,SI,2015,31031.0
A,NR,DIE,TOTAL,SK,2015,
A,NR,DIE,TOTAL,TR,2015,462191.0
A,NR,DIE,TOTAL,UA,2015,
A,NR,DIE,TOTAL,UK,2015,1257152.0
A,NR,DIE,TOTAL,XK,2015,
A,NR,PET,CC1400-1999,AT,2015,22704.0
A,NR,PET,CC1400-1999,BA,2015,504.0
A,NR,PET,CC1400-1999,BE,2015,43675.0
A,NR,PET,CC1400-1999,CH,2015,73263.0
A,NR,PET,CC1400-1999,CY,2015,2088.0
A,NR,PET,CC1400-1999,CZ,2015,
A,NR,PET,CC1400-1999,DE,2015,451323.0
A,NR,PET,CC1400-1999,EE,2015,6672.0
A,NR,PET,CC1400-1999,EL,2015,
A,NR,PET,CC1400-1999,ES,2015,66723.0
A,NR,PET,CC1400-1999,FI,2015,24335.0
A,NR,PET,CC1400-1999,FR,2015,101242.0
A,NR,PET,CC1400-1999,GE,2015,
A,NR,PET,CC1400-1999,HR,2015,
A,NR,PET,CC1400-1999,HU,2015,18613.0
A,NR,PET,CC1400-1999,IE,2015,2397.0
A,NR,PET,CC1400-1999,IS,2015,
A,NR,PET,CC1400-1999,IT,2015,297877.0
A,NR,PET,CC1400-1999,LI,2015,399.0
A,NR,PET,CC1400-1999,LT,2015,2610.0
A,NR,PET,CC1400-1999,LU,2015,
A,NR,PET,CC1400-1999,LV,2015,3021.0
A,NR,PET,CC1400-1999,MD,2015,2599.0
A,NR,PET,CC1400-1999,ME,2015,
A,NR,PET,CC1400-1999,MT,2015,584.0
A,NR,PET,CC1400-1999,NO,2015,
A,NR,PET,CC1400-1999,PL,2015,
A,NR,PET,CC1400-1999,PT,2015,
A,NR,PET,CC1400-1999,RO,2015,7109.0
A,NR,PET,CC1400-1999,RS,2015,
A,NR,PET,CC1400-1999,SE,2015,48770.0
A,NR,PET,CC1400-1999,SI,2015,4123.0
A,NR,PET,CC1400-1999,TR,2015,100300.0
A,NR,PET,CC1400-1999,UA,2015,
A,NR,PET,CC1400-1999,UK,2015,334198.0
A,NR,PET,CC1400-1999,XK,2015,
A,NR,PET,CC_GE2000,AT,2015,2804.0
A,NR,PET,CC_GE2000,BA,2015,40.0
A,NR,PET,CC_GE2000,BE,2015,5359.0
A,NR,PET,CC_GE2000,CH,2015,18671.0
A,NR,PET,CC_GE2000,CY,2015,184.0
A,NR,PET,CC_GE2000,CZ,2015,
A,NR,PET,CC_GE2000,DE,2015,71153.0
A,NR,PET,CC_GE2000,EE,2015,760.0
A,NR,PET,CC_GE2000,EL,2015,
A,NR,PET,CC_GE2000,ES,2015,7245.0
A,NR,PET,CC_GE2000,FI,2015,765.0
A,NR,PET,CC_GE2000,FR,2015,10939.0
A,NR,PET,CC_GE2000,GE,2015,
A,NR,PET,CC_GE2000,HR,2015,
A,NR,PET,CC_GE2000,HU,2015,776.0
A,NR,PET,CC_GE2000,IE,2015,105.0
A,NR,PET,CC_GE2000,IS,2015,
A,NR,PET,CC_GE2000,IT,2015,6761.0
A,NR,PET,CC_GE2000,LI,2015,192.0
A,NR,PET,CC_GE2000,LT,2015,350.0
A,NR,PET,CC_GE2000,LU,2015,
A,NR,PET,CC_GE2000,LV,2015,467.0
A,NR,PET,CC_GE2000,MD,2015,300.0
A,NR,PET,CC_GE2000,ME,2015,
A,NR,PET,CC_GE2000,MT,2015,23.0
A,NR,PET,CC_GE2000,NO,2015,
A,NR,PET,CC_GE2000,PL,2015,
A,NR,PET,CC_GE2000,PT,2015,
A,NR,PET,CC_GE2000,RO,2015,433.0
A,NR,PET,CC_GE2000,RS,2015,
A,NR,PET,CC_GE2000,SE,2015,8585.0
A,NR,PET,CC_GE2000,SI,2015,108.0
A,NR,PET,CC_GE2000,TR,2015,1355.0
A,NR,PET,CC_GE2000,UA,2015,
A,NR,PET,CC_GE2000,UK,2015,57496.0
A,NR,PET,CC_GE2000,XK,2015,
A,NR,PET,CC_LT1400,AT,2015,100148.0
A,NR,PET,CC_LT1400,BA,2015,1281.0
A,NR,PET,CC_LT1400,BE,2015,149265.0
A,NR,PET,CC_LT1400,CH,2015,101269.0
A,NR,PET,CC_LT1400,CY,2015,3645.0
A,NR,PET,CC_LT1400,CZ,2015,
A,NR,PET,CC_LT1400,DE,2015,1088907.0
A,NR,PET,CC_LT1400,EE,2015,6637.0
A,NR,PET,CC_LT1400,EL,2015,
A,NR,PET,CC_LT1400,ES,2015,309936.0
A,NR,PET,CC_LT1400,FI,2015,44369.0
A,NR,PET,CC_LT1400,FR,2015,665464.0
A,NR,PET,CC_LT1400,GE,2015,
A,NR,PET,CC_LT1400,HR,2015,
A,NR,PET,CC_LT1400,HU,2015,25484.0
A,NR,PET,CC_LT1400,IE,2015,32809.0
A,NR,PET,CC_LT1400,IS,2015,
A,NR,PET,CC_LT1400,IT,2015,216812.0
A,NR,PET,CC_LT1400,LI,2015,481.0
A,NR,PET,CC_LT1400,LT,2015,3042.0
A,NR,PET,CC_LT1400,LU,2015,
A,NR,PET,CC_LT1400,LV,2015,3714.0
A,NR,PET,CC_LT1400,MD,2015,3631.0
A,NR,PET,CC_LT1400,ME,2015,
A,NR,PET,CC_LT1400,MT,2015,3811.0
A,NR,PET,CC_LT1400,NO,2015,
A,NR,PET,CC_LT1400,PL,2015,
A,NR,PET,CC_LT1400,PT,2015,
A,NR,PET,CC_LT1400,RO,2015,27967.0
A,NR,PET,CC_LT1400,RS,2015,
A,NR,PET,CC_LT1400,SE,2015,88028.0
A,NR,PET,CC_LT1400,SI,2015,24807.0
A,NR,PET,CC_LT1400,TR,2015,169107.0
A,NR,PET,CC_LT1400,UA,2015,
A,NR,PET,CC_LT1400,UK,2015,943139.0
A,NR,PET,CC_LT1400,XK,2015,
A,NR,PET,TOTAL,AL,2015,
A,NR,PET,TOTAL,AT,2015,125656.0
A,NR,PET,TOTAL,BA,2015,1825.0
A,NR,PET,TOTAL,BE,2015,198299.0
A,NR,PET,TOTAL,BG,2015,
A,NR,PET,TOTAL,CH,2015,193203.0
A,NR,PET,TOTAL,CY,2015,5917.0
A,NR,PET,TOTAL,CZ,2015,
A,NR,PET,TOTAL,DE,2015,1611389.0
A,NR,PET,TOTAL,DK,2015,138104.0
A,NR,PET,TOTAL,EE,2015,14069.0
A,NR,PET,TOTAL,EL,2015,
A,NR,PET,TOTAL,ES,2015,383904.0
A,NR,PET,TOTAL,EU27_2020,2015,
A,NR,PET,TOTAL,FI,2015,69469.0
A,NR,PET,TOTAL,FR,2015,777645.0
A,NR,PET,TOTAL,GE,2015,
A,NR,PET,TOTAL,HR,2015,
A,NR,PET,TOTAL,HU,2015,44873.0
A,NR,PET,TOTAL,IE,2015,35311.0
A,NR,PET,TOTAL,IS,2015,
A,NR,PET,TOTAL,IT,2015,521450.0
A,NR,PET,TOTAL,LI,2015,1072.0
A,NR,PET,TOTAL,LT,2015,6002.0
A,NR,PET,TOTAL,LU,2015,
A,NR,PET,TOTAL,LV,2015,7211.0
A,NR,PET,TOTAL,MD,2015,6530.0
A,NR,PET,TOTAL,ME,2015,
A,NR,PET,TOTAL,MT,2015,4418.0
A,NR,PET,TOTAL,NL,2015,314882.0
A,NR,PET,TOTAL,NO,2015,55671.0
A,NR,PET,TOTAL,PL,2015,231619.0
A,NR,PET,TOTAL,PT,2015,
A,NR,PET,TOTAL,RO,2015,35509.0
A,NR,PET,TOTAL,RS,2015,
A,NR,PET,TOTAL,SE,2015,145383.0
A,NR,PET,TOTAL,SI,2015,29038.0
A,NR,PET,TOTAL,SK,2015,
A,NR,PET,TOTAL,TR,2015,270762.0
A,NR,PET,TOTAL,UA,2015,
A,NR,PET,TOTAL,UK,2015,1334875.0
A,NR,PET,TOTAL,XK,2015,
A,NR,TOTAL,TOTAL,AL,2015,
A,NR,TOTAL,TOTAL,AT,2015,308555.0
A,NR,TOTAL,TOTAL,BA,2015,5709.0
A,NR,TOTAL,TOTAL,BE,2015,506284.0
A,NR,TOTAL,TOTAL,BG,2015,17271.0
A,NR,TOTAL,TOTAL,CH,2015,330985.0
A,NR,TOTAL,TOTAL,CY,2015,10078.0
A,NR,TOTAL,TOTAL,CZ,2015,229731.0
A,NR,TOTAL,TOTAL,DE,2015,3206042.0
A,NR,TOTAL,TOTAL,DK,2015,206653.0
A,NR,TOTAL,TOTAL,EE,2015,21064.0
A,NR,TOTAL,TOTAL,EL,2015,75497.0
A,NR,TOTAL,TOTAL,ES,2015,1047782.0
A,NR,TOTAL,TOTAL,EU27_2020,2015,11107413.0
A,NR,TOTAL,TOTAL,FI,2015,108819.0
A,NR,TOTAL,TOTAL,FR,2015,1886229.0
A,NR,TOTAL,TOTAL,GE,2015,
A,NR,TOTAL,TOTAL,HR,2015,34820.0
A,NR,TOTAL,TOTAL,HU,2015,77414.0
A,NR,TOTAL,TOTAL,IE,2015,129959.0
A,NR,TOTAL,TOTAL,IS,2015,14029.0
A,NR,TOTAL,TOTAL,IT,2015,1593857.0
A,NR,TOTAL,TOTAL,LI,2015,2049.0
A,NR,TOTAL,TOTAL,LT,2015,13757.0
A,NR,TOTAL,TOTAL,LU,2015,46473.0
A,NR,TOTAL,TOTAL,LV,2015,14291.0
A,NR,TOTAL,TOTAL,MD,2015,17031.0
A,NR,TOTAL,TOTAL,ME,2015,2217.0
A,NR,TOTAL,TOTAL,MK,2015,29308.0
A,NR,TOTAL,TOTAL,MT,2015,7168.0
A,NR,TOTAL,TOTAL,NL,2015,448906.0
A,NR,TOTAL,TOTAL,NO,2015,158577.0
A,NR,TOTAL,TOTAL,PL,2015,356337.0
A,NR,TOTAL,TOTAL,PT,2015,178495.0
A,NR,TOTAL,TOTAL,RO,2015,81175.0
A,NR,TOTAL,TOTAL,RS,2015,30572.0
A,NR,TOTAL,TOTAL,SE,2015,361908.0
A,NR,TOTAL,TOTAL,SI,2015,60668.0
A,NR,TOTAL,TOTAL,SK,2015,78180.0
A,NR,TOTAL,TOTAL,TR,2015,746395.0
A,NR,TOTAL,TOTAL,UA,2015,
A,NR,TOTAL,TOTAL,UK,2015,2602146.0
A,NR,TOTAL,TOTAL,XK,2015,
A,NR,DIE,CC1400-1999,AT,2016,162344.0
A,NR,DIE,CC1400-1999,BA,2016,4273.0
A,NR,DIE,CC1400-1999,BE,2016,251173.0
A,NR,DIE,CC1400-1999,CH,2016,94116.0
A,NR,DIE,CC1400-1999,CY,2016,4549.0
A,NR,DIE,CC1400-1999,CZ,2016,
A,NR,DIE,CC1400-1999,DE,2016,1170332.0
A,NR,DIE,CC1400-1999,EE,2016,4942.0
A,NR,DIE,CC1400-1999,EL,2016,
A,NR,DIE,CC1400-1999,ES,2016,621236.0
A,NR,DIE,CC1400-1999,FI,2016,32334.0
A,NR,DIE,CC1400-1999,FR,2016,945161.0
A,NR,DIE,CC1400-1999,GE,2016,
A,NR,DIE,CC1400-1999,HR,2016,
A,NR,DIE,CC1400-1999,HU,2016,29898.0
A,NR,DIE,CC1400-1999,IE,2016,92526.0
A,NR,DIE,CC1400-1999,IS,2016,
A,NR,DIE,CC1400-1999,IT,2016,977056.0
A,NR,DIE,CC1400-1999,LI,2016,684.0
A,NR,DIE,CC1400-1999,LT,2016,6158.0
A,NR,DIE,CC1400-1999,LU,2016,
A,NR,DIE,CC1400-1999,LV,2016,5803.0
A,NR,DIE,CC1400-1999,MD,2016,4068.0
A,NR,DIE,CC1400-1999,ME,2016,1087.0
A,NR,DIE,CC1400-1999,MT,2016,2300.0
A,NR,DIE,CC1400-1999,NO,2016,37722.0
A,NR,DIE,CC1400-1999,PL,2016,
A,NR,DIE,CC1400-1999,PT,2016,
A,NR,DIE,CC1400-1999,RO,2016,41705.0
A,NR,DIE,CC1400-1999,RS,2016,
A,NR,DIE,CC1400-1999,SE,2016,141719.0
A,NR,DIE,CC1400-1999,SI,2016,29714.0
A,NR,DIE,CC1400-1999,TR,2016,401150.0
A,NR,DIE,CC1400-1999,UA,2016,
A,NR,DIE,CC1400-1999,UK,2016,1019066.0
A,NR,DIE,CC1400-1999,XK,2016,
A,NR,DIE,CC_GE2000,AT,2016,21937.0
A,NR,DIE,CC_GE2000,BA,2016,553.0
A,NR,DIE,CC_GE2000,BE,2016,28504.0
A,NR,DIE,CC_GE2000,CH,2016,35817.0
A,NR,DIE,CC_GE2000,CY,2016,682.0
A,NR,DIE,CC_GE2000,CZ,2016,
A,NR,DIE,CC_GE2000,DE,2016,362227.0
A,NR,DIE,CC_GE2000,EE,2016,1378.0
A,NR,DIE,CC_GE2000,EL,2016,
A,NR,DIE,CC_GE2000,ES,2016,72209.0
A,NR,DIE,CC_GE2000,FI,2016,7049.0
A,NR,DIE,CC_GE2000,FR,2016,71767.0
A,NR,DIE,CC_GE2000,GE,2016,
A,NR,DIE,CC_GE2000,HR,2016,
A,NR,DIE,CC_GE2000,HU,2016,4364.0
A,NR,DIE,CC_GE2000,IE,2016,6598.0
A,NR,DIE,CC_GE2000,IS,2016,
A,NR,DIE,CC_GE2000,IT,2016,75161.0
A,NR,DIE,CC_GE2000,LI,2016,290.0
A,NR,DIE,CC_GE2000,LT,2016,1034.0
A,NR,DIE,CC_GE2000,LU,2016,
A,NR,DIE,CC_GE2000,LV,2016,1203.0
A,NR,DIE,CC_GE2000,MD,2016,1518.0
A,NR,DIE,CC_GE2000,ME,2016,135.0
A,NR,DIE,CC_GE2000,MT,2016,254.0
A,NR,DIE,CC_GE2000,NO,2016,15756.0
A,NR,DIE,CC_GE2000,PL,2016,
A,NR,DIE,CC_GE2000,PT,2016,
A,NR,DIE,CC_GE2000,RO,2016,6225.0
A,NR,DIE,CC_GE2000,RS,2016,
A,NR,DIE,CC_GE2000,SE,2016,59572.0
A,NR,DIE,CC_GE2000,SI,2016,2244.0
A,NR,DIE,CC_GE2000,TR,2016,8012.0
A,NR,DIE,CC_GE2000,UA,2016,
A,NR,DIE,CC_GE2000,UK,2016,234957.0
A,NR,DIE,CC_GE2000,XK,2016,
A,NR,DIE,CC_LT1400,AT,2016,4858.0
A,NR,DIE,CC_LT1400,BA,2016,106.0
A,NR,DIE,CC_LT1400,BE,2016,5976.0
A,NR,DIE,CC_LT1400,CH,2016,524.0
A,NR,DIE,CC_LT1400,CY,2016,96.0
A,NR,DIE,CC_LT1400,CZ,2016,
A,NR,DIE,CC_LT1400,DE,2016,7009.0
A,NR,DIE,CC_LT1400,EE,2016,73.0
A,NR,DIE,CC_LT1400,EL,2016,
A,NR,DIE,CC_LT1400,ES,2016,32552.0
A,NR,DIE,CC_LT1400,FI,2016,173.0
A,NR,DIE,CC_LT1400,FR,2016,15767.0
A,NR,DIE,CC_LT1400,GE,2016,
A,NR,DIE,CC_LT1400,HR,2016,
A,NR,DIE,CC_LT1400,HU,2016,438.0
A,NR,DIE,CC_LT1400,IE,2016,6133.0
A,NR,DIE,CC_LT1400,IS,2016,
A,NR,DIE,CC_LT1400,IT,2016,6669.0
A,NR,DIE,CC_LT1400,LI,2016,11.0
A,NR,DIE,CC_LT1400,LT,2016,395.0
A,NR,DIE,CC_LT1400,LU,2016,
A,NR,DIE,CC_LT1400,LV,2016,281.0
A,NR,DIE,CC_LT1400,MD,2016,2322.0
A,NR,DIE,CC_LT1400,ME,2016,66.0
A,NR,DIE,CC_LT1400,MT,2016,49.0
A,NR,DIE,CC_LT1400,NO,2016,38.0
A,NR,DIE,CC_LT1400,PL,2016,
A,NR,DIE,CC_LT1400,PT,2016,
A,NR,DIE,CC_LT1400,RO,2016,766.0
A,NR,DIE,CC_LT1400,RS,2016,
A,NR,DIE,CC_LT1400,SE,2016,1092.0
A,NR,DIE,CC_LT1400,SI,2016,631.0
A,NR,DIE,CC_LT1400,TR,2016,51667.0
A,NR,DIE,CC_LT1400,UA,2016,
A,NR,DIE,CC_LT1400,UK,2016,10283.0
A,NR,DIE,CC_LT1400,XK,2016,
A,NR,DIE,TOTAL,AL,2016,
A,NR,DIE,TOTAL,AT,2016,189139.0
A,NR,DIE,TOTAL,BA,2016,4932.0
A,NR,DIE,TOTAL,BE,2016,285653.0
A,NR,DIE,TOTAL,BG,2016,
A,NR,DIE,TOTAL,CH,2016,130457.0
A,NR,DIE,TOTAL,CY,2016,5327.0
A,NR,DIE,TOTAL,CZ,2016,
A,NR,DIE,TOTAL,DE,2016,1539596.0
A,NR,DIE,TOTAL,DK,2016,80216.0
A,NR,DIE,TOTAL,EE,2016,6393.0
A,NR,DIE,TOTAL,EL,2016,
A,NR,DIE,TOTAL,ES,2016,725997.0
A,NR,DIE,TOTAL,EU27_2020,2016,
A,NR,DIE,TOTAL,FI,2016,39556.0
A,NR,DIE,TOTAL,FR,2016,1032695.0
A,NR,DIE,TOTAL,GE,2016,
A,NR,DIE,TOTAL,HR,2016,
A,NR,DIE,TOTAL,HU,2016,34700.0
A,NR,DIE,TOTAL,IE,2016,105257.0
A,NR,DIE,TOTAL,IS,2016,
A,NR,DIE,TOTAL,IT,2016,1058886.0
A,NR,DIE,TOTAL,LI,2016,985.0
A,NR,DIE,TOTAL,LT,2016,7587.0
A,NR,DIE,TOTAL,LU,2016,
A,NR,DIE,TOTAL,LV,2016,7287.0
A,NR,DIE,TOTAL,MD,2016,7908.0
A,NR,DIE,TOTAL,ME,2016,1288.0
A,NR,DIE,TOTAL,MT,2016,2603.0
A,NR,DIE,TOTAL,NL,2016,72355.0
A,NR,DIE,TOTAL,NO,2016,53516.0
A,NR,DIE,TOTAL,PL,2016,131300.0
A,NR,DIE,TOTAL,PT,2016,
A,NR,DIE,TOTAL,RO,2016,48696.0
A,NR,DIE,TOTAL,RS,2016,
A,NR,DIE,TOTAL,SE,2016,202383.0
A,NR,DIE,TOTAL,SI,2016,32589.0
A,NR,DIE,TOTAL,SK,2016,
A,NR,DIE,TOTAL,TR,2016,460829.0
A,NR,DIE,TOTAL,UA,2016,
A,NR,DIE,TOTAL,UK,2016,1264307.0
A,NR,DIE,TOTAL,XK,2016,
A,NR,PET,CC1400-1999,AT,2016,26012.0
A,NR,PET,CC1400-1999,BA,2016,704.0
A,NR,PET,CC1400-1999,BE,2016,62467.0
A,NR,PET,CC1400-1999,CH,2016,69541.0
A,NR,PET,CC1400-1999,CY,2016,2465.0
A,NR,PET,CC1400-1999,CZ,2016,
A,NR,PET,CC1400-1999,DE,2016,503437.0
A,NR,PET,CC1400-1999,EE,2016,7766.0
A,NR,PET,CC1400-1999,EL,2016,
A,NR,PET,CC1400-1999,ES,2016,86945.0
A,NR,PET,CC1400-1999,FI,2016,25596.0
A,NR,PET,CC1400-1999,FR,2016,127754.0
A,NR,PET,CC1400-1999,GE,2016,
A,NR,PET,CC1400-1999,HR,2016,
A,NR,PET,CC1400-1999,HU,2016,26323.0
A,NR,PET,CC1400-1999,IE,2016,3182.0
A,NR,PET,CC1400-1999,IS,2016,
A,NR,PET,CC1400-1999,IT,2016,374365.0
A,NR,PET,CC1400-1999,LI,2016,371.0
A,NR,PET,CC1400-1999,LT,2016,3881.0
A,NR,PET,CC1400-1999,LU,2016,
A,NR,PET,CC1400-1999,LV,2016,3572.0
A,NR,PET,CC1400-1999,MD,2016,2576.0
A,NR,PET,CC1400-1999,ME,2016,208.0
A,NR,PET,CC1400-1999,MT,2016,739.0
A,NR,PET,CC1400-1999,NO,2016,40875.0
A,NR,PET,CC1400-1999,PL,2016,
A,NR,PET,CC1400-1999,PT,2016,
A,NR,PET,CC1400-1999,RO,2016,11252.0
A,NR,PET,CC1400-1999,RS,2016,
A,NR,PET,CC1400-1999,SE,2016,59206.0
A,NR,PET,CC1400-1999,SI,2016,4376.0
A,NR,PET,CC1400-1999,TR,2016,96685.0
A,NR,PET,CC1400-1999,UA,2016,
A,NR,PET,CC1400-1999,UK,2016,362612.0
A,NR,PET,CC1400-1999,XK,2016,
A,NR,PET,CC_GE2000,AT,2016,4374.0
A,NR,PET,CC_GE2000,BA,2016,73.0
A,NR,PET,CC_GE2000,BE,2016,8840.0
A,NR,PET,CC_GE2000,CH,2016,21290.0
A,NR,PET,CC_GE2000,CY,2016,291.0
A,NR,PET,CC_GE2000,CZ,2016,
A,NR,PET,CC_GE2000,DE,2016,87679.0
A,NR,PET,CC_GE2000,EE,2016,1138.0
A,NR,PET,CC_GE2000,EL,2016,
A,NR,PET,CC_GE2000,ES,2016,13644.0
A,NR,PET,CC_GE2000,FI,2016,1457.0
A,NR,PET,CC_GE2000,FR,2016,21375.0
A,NR,PET,CC_GE2000,GE,2016,
A,NR,PET,CC_GE2000,HR,2016,
A,NR,PET,CC_GE2000,HU,2016,1646.0
A,NR,PET,CC_GE2000,IE,2016,190.0
A,NR,PET,CC_GE2000,IS,2016,
A,NR,PET,CC_GE2000,IT,2016,13460.0
A,NR,PET,CC_GE2000,LI,2016,169.0
A,NR,PET,CC_GE2000,LT,2016,622.0
A,NR,PET,CC_GE2000,LU,2016,
A,NR,PET,CC_GE2000,LV,2016,665.0
A,NR,PET,CC_GE2000,MD,2016,382.0
A,NR,PET,CC_GE2000,ME,2016,30.0
A,NR,PET,CC_GE2000,MT,2016,41.0
A,NR,PET,CC_GE2000,NO,2016,8985.0
A,NR,PET,CC_GE2000,PL,2016,
A,NR,PET,CC_GE2000,PT,2016,
A,NR,PET,CC_GE2000,RO,2016,928.0
A,NR,PET,CC_GE2000,RS,2016,
A,NR,PET,CC_GE2000,SE,2016,11863.0
A,NR,PET,CC_GE2000,SI,2016,211.0
A,NR,PET,CC_GE2000,TR,2016,1127.0
A,NR,PET,CC_GE2000,UA,2016,
A,NR,PET,CC_GE2000,UK,2016,74894.0
A,NR,PET,CC_GE2000,XK,2016,
A,NR,PET,CC_LT1400,AT,2016,105762.0
A,NR,PET,CC_LT1400,BA,2016,1600.0
A,NR,PET,CC_LT1400,BE,2016,184769.0
A,NR,PET,CC_LT1400,CH,2016,97848.0
A,NR,PET,CC_LT1400,CY,2016,4378.0
A,NR,PET,CC_LT1400,CZ,2016,
A,NR,PET,CC_LT1400,DE,2016,1155187.0
A,NR,PET,CC_LT1400,EE,2016,7688.0
A,NR,PET,CC_LT1400,EL,2016,
A,NR,PET,CC_LT1400,ES,2016,396304.0
A,NR,PET,CC_LT1400,FI,2016,51989.0
A,NR,PET,CC_LT1400,FR,2016,779228.0
A,NR,PET,CC_LT1400,GE,2016,
A,NR,PET,CC_LT1400,HR,2016,
A,NR,PET,CC_LT1400,HU,2016,33784.0
A,NR,PET,CC_LT1400,IE,2016,37158.0
A,NR,PET,CC_LT1400,IS,2016,
A,NR,PET,CC_LT1400,IT,2016,255340.0
A,NR,PET,CC_LT1400,LI,2016,405.0
A,NR,PET,CC_LT1400,LT,2016,4231.0
A,NR,PET,CC_LT1400,LU,2016,
A,NR,PET,CC_LT1400,LV,2016,5144.0
A,NR,PET,CC_LT1400,MD,2016,3632.0
A,NR,PET,CC_LT1400,ME,2016,761.0
A,NR,PET,CC_LT1400,MT,2016,3899.0
A,NR,PET,CC_LT1400,NO,2016,33050.0
A,NR,PET,CC_LT1400,PL,2016,
A,NR,PET,CC_LT1400,PT,2016,
A,NR,PET,CC_LT1400,RO,2016,33237.0
A,NR,PET,CC_LT1400,RS,2016,
A,NR,PET,CC_LT1400,SE,2016,106834.0
A,NR,PET,CC_LT1400,SI,2016,26842.0
A,NR,PET,CC_LT1400,TR,2016,173641.0
A,NR,PET,CC_LT1400,UA,2016,
A,NR,PET,CC_LT1400,UK,2016,952844.0
A,NR,PET,CC_LT1400,XK,2016,
A,NR,PET,TOTAL,AL,2016,
A,NR,PET,TOTAL,AT,2016,136148.0
A,NR,PET,TOTAL,BA,2016,2377.0
A,NR,PET,TOTAL,BE,2016,256076.0
A,NR,PET,TOTAL,BG,2016,
A,NR,PET,TOTAL,CH,2016,188679.0
A,NR,PET,TOTAL,CY,2016,7134.0
A,NR,PET,TOTAL,CZ,2016,
A,NR,PET,TOTAL,DE,2016,1746291.0
A,NR,PET,TOTAL,DK,2016,140938.0
A,NR,PET,TOTAL,EE,2016,16592.0
A,NR,PET,TOTAL,EL,2016,
A,NR,PET,TOTAL,ES,2016,496893.0
A,NR,PET,TOTAL,EU27_2020,2016,
A,NR,PET,TOTAL,FI,2016,79042.0
A,NR,PET,TOTAL,FR,2016,928357.0
A,NR,PET,TOTAL,GE,2016,
A,NR,PET,TOTAL,HR,2016,
A,NR,PET,TOTAL,HU,2016,61753.0
A,NR,PET,TOTAL,IE,2016,41160.0
A,NR,PET,TOTAL,IS,2016,
A,NR,PET,TOTAL,IT,2016,643165.0
A,NR,PET,TOTAL,LI,2016,951.0
A,NR,PET,TOTAL,LT,2016,8734.0
A,NR,PET,TOTAL,LU,2016,
A,NR,PET,TOTAL,LV,2016,9381.0
A,NR,PET,TOTAL,MD,2016,6770.0
A,NR,PET,TOTAL,ME,2016,999.0
A,NR,PET,TOTAL,MT,2016,4679.0
A,NR,PET,TOTAL,NL,2016,304643.0
A,NR,PET,TOTAL,NO,2016,82910.0
A,NR,PET,TOTAL,PL,2016,279656.0
A,NR,PET,TOTAL,PT,2016,
A,NR,PET,TOTAL,RO,2016,45417.0
A,NR,PET,TOTAL,RS,2016,
A,NR,PET,TOTAL,SE,2016,177903.0
A,NR,PET,TOTAL,SI,2016,31429.0
A,NR,PET,TOTAL,SK,2016,
A,NR,PET,TOTAL,TR,2016,271453.0
A,NR,PET,TOTAL,UA,2016,
A,NR,PET,TOTAL,UK,2016,1390355.0
A,NR,PET,TOTAL,XK,2016,
A,NR,TOTAL,TOTAL,AL,2016,
A,NR,TOTAL,TOTAL,AT,2016,329604.0
A,NR,TOTAL,TOTAL,BA,2016,7450.0
A,NR,TOTAL,TOTAL,BE,2016,546142.0
A,NR,TOTAL,TOTAL,BG,2016,20386.0
A,NR,TOTAL,TOTAL,CH,2016,323620.0
A,NR,TOTAL,TOTAL,CY,2016,12468.0
A,NR,TOTAL,TOTAL,CZ,2016,257854.0
A,NR,TOTAL,TOTAL,DE,2016,3285904.0
A,NR,TOTAL,TOTAL,DK,2016,222469.0
A,NR,TOTAL,TOTAL,EE,2016,23020.0
A,NR,TOTAL,TOTAL,EL,2016,78790.0
A,NR,TOTAL,TOTAL,ES,2016,1228412.0
A,NR,TOTAL,TOTAL,EU27_2020,2016,11982392.0
A,NR,TOTAL,TOTAL,FI,2016,119000.0
A,NR,TOTAL,TOTAL,FR,2016,1984471.0
A,NR,TOTAL,TOTAL,GE,2016,
A,NR,TOTAL,TOTAL,HR,2016,43015.0
A,NR,TOTAL,TOTAL,HU,2016,96735.0
A,NR,TOTAL,TOTAL,IE,2016,149763.0
A,NR,TOTAL,TOTAL,IS,2016,18442.0
A,NR,TOTAL,TOTAL,IT,2016,1848841.0
A,NR,TOTAL,TOTAL,LI,2016,1984.0
A,NR,TOTAL,TOTAL,LT,2016,16402.0
A,NR,TOTAL,TOTAL,LU,2016,50561.0
A,NR,TOTAL,TOTAL,LV,2016,16768.0
A,NR,TOTAL,TOTAL,MD,2016,17208.0
A,NR,TOTAL,TOTAL,ME,2016,2300.0
A,NR,TOTAL,TOTAL,MK,2016,30423.0
A,NR,TOTAL,TOTAL,MT,2016,7306.0
A,NR,TOTAL,TOTAL,NL,2016,382512.0
A,NR,TOTAL,TOTAL,NO,2016,160404.0
